Date,Ticker,Open,High,Low,Close,Adj Close,Volume,RSI,L3,H3,BullishEngulfing,BearishEngulfing,Strategy,Setup,EntryTrigger,Reason
2025-12-22,AAPL,272.86,273.88,270.505,270.97,270.97,36571827.0,17.726887192536083,266.95,276.16,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-29,AVB,173.23,175.65,172.79,174.8,174.8,1968305.0,33.67346938775516,172.07,180.0,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-30,AVB,174.78,177.71,173.78,177.67,177.67,875017.0,46.80210684725355,172.07,179.02,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,AVGO,346.03,346.24,337.22,341.45,341.45,28739578.0,35.53504470723969,321.42,346.61,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,AVGO,340.81,350.11,338.54,349.32,349.32,28232577.0,39.254069647640634,323.63,346.24,True,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-24,AVGO,350.685,352.86,347.14,350.22,350.22,11424403.0,39.45368658862193,332.5775,350.11,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-26,AVGO,351.06,353.25,347.75,352.13,352.13,15028133.0,36.268645960942564,337.22,352.86,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,AVGO,348.72,350.33,344.69,349.39,349.39,21946856.0,30.21048603138155,338.54,353.25,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,AVGO,349.97,352.68,349.3,349.85,349.85,16633607.0,27.588945362134723,344.69,353.25,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,AVGO,349.73,349.88,345.42,346.1,346.1,15346052.0,22.81486299699165,344.69,353.25,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,AVGO,352.775,360.66,345.56,347.62,347.62,25398633.0,25.086930709863466,344.69,352.68,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,AVGO,354.74,355.03,336.5,343.42,343.42,31136049.0,39.090788952028554,345.42,360.66,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,AVGO,343.6,349.05,338.0,343.77,343.77,27135526.0,53.54203935599283,336.5,360.66,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,AVGO,341.7,349.7,335.88,343.5,343.5,20249259.0,52.01170446232624,336.5,360.66,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,AVGO,342.78,343.68,330.5,332.48,332.48,24385175.0,56.40618802062678,335.88,355.03,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-09,AVGO,337.92,347.39,333.5,344.97,344.97,22482508.0,62.777307366638475,330.5,349.7,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-12,AVGO,340.95,353.9,340.95,352.21,352.21,20949634.0,60.61637699337035,330.5,349.7,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-13,AVGO,352.88,359.49,350.91,354.61,354.61,18307969.0,61.51960784313729,330.5,353.9,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-14,AVGO,348.97,350.69,334.4201,339.89,339.89,30094734.0,42.62935751133343,333.5,359.49,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-15,AVGO,349.12,349.68,341.67,343.02,343.02,22218787.0,44.56193353474317,334.4201,359.49,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-16,AVGO,346.265,354.51,344.05,351.71,351.71,31291206.0,49.712249931488074,334.4201,359.49,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-20,AVGO,344.1,345.4,331.8,332.6,332.6,32293872.0,40.60436485730275,334.4201,354.51,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-21,AVGO,335.505,335.8,324.2001,328.8,328.8,32006555.0,38.64494551731576,331.8,354.51,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-22,AVGO,335.35,336.99,324.89,325.49,325.49,24275398.0,38.829268292682904,324.2001,354.51,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-23,AVGO,319.3,321.99,314.11,320.05,320.05,30259482.0,35.66600811063741,324.2001,345.4,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,AVGO,319.8,328.68,317.6,324.85,324.85,25006396.0,40.40508422031621,314.11,336.99,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,AVGO,329.76,334.76,327.02,332.79,332.79,25537634.0,44.73936374089691,314.11,336.99,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,AVGO,338.85,339.99,326.7,333.24,333.24,23001670.0,45.09278744977999,314.11,334.76,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-29,AVGO,332.56,335.95,320.28,330.73,330.73,20447467.0,49.088826408414036,317.6,339.99,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-30,AVGO,332.44,338.2,328.33,331.3,331.3,19123619.0,41.87373677327309,320.28,339.99,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,AX,87.825,89.32,87.825,88.88,88.88,515877.0,75.77903682719541,86.14,89.686,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,AX,88.805,89.115,88.14,88.4,88.4,402577.0,67.95398520953162,87.0,89.686,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-24,AX,88.18,89.2103,88.1148,88.91,88.91,166602.0,67.28187919463083,87.25,89.686,True,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-26,AX,88.975,89.145,87.72,88.17,88.17,171738.0,63.853503184713404,87.825,89.32,False,True,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,AX,88.22,88.56,86.74,87.59,87.59,219356.0,59.716758457907176,87.72,89.2103,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,AX,87.06,87.715,86.56,86.76,86.76,252576.0,66.99029126213601,86.74,89.2103,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,AX,87.255,87.37,85.54,86.16,86.16,392514.0,52.82608695652172,86.56,89.145,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,AX,86.165,87.85,84.83,87.38,87.38,452551.0,58.188824662813076,85.54,88.56,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,AX,87.37,90.82,87.0,89.5,89.5,469654.0,66.66666666666671,84.83,87.85,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,AX,88.78,91.0,88.75,90.59,90.59,463670.0,67.97488226059659,84.83,90.82,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,AX,89.94,91.22,89.105,90.91,90.91,323564.0,68.29836829836833,84.83,91.0,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,AX,90.645,94.0,90.645,93.16,93.16,221821.0,70.66858375269595,87.0,91.22,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-09,AX,92.935,93.98,91.54,92.35,92.35,237929.0,64.48801742919392,88.75,94.0,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-12,AX,91.525,92.2,90.3301,91.49,91.49,257236.0,64.44121915820028,89.105,94.0,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-13,AX,91.645,92.3,90.81,91.7,91.7,222700.0,61.17274167987326,90.3301,94.0,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-14,AX,92.05,92.93,91.22,92.0,92.0,332079.0,64.46945337620576,90.3301,93.98,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-15,AX,93.12,94.39,92.31,93.82,93.82,239203.0,67.85454545454544,90.3301,92.93,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-16,AX,94.0,95.81,93.335,94.45,94.45,342653.0,73.02052785923752,90.81,94.39,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-20,AX,92.88,94.745,92.66,92.96,92.96,320492.0,68.45360824742261,91.22,95.81,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-21,AX,93.03,97.49,93.03,96.17,96.17,428809.0,77.7909037212049,92.31,95.81,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-22,AX,97.0,99.815,96.1,96.29,96.29,407882.0,80.79027355623097,92.66,97.49,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-23,AX,94.89,96.61,91.01,91.75,91.75,382660.0,61.05209914011127,92.66,99.815,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,AX,92.23,93.685,91.58,93.46,93.46,289278.0,60.2272727272727,91.01,99.815,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,AX,93.74,94.05,91.8,92.47,92.47,342333.0,54.880581516095525,91.01,99.815,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,AX,92.68,93.55,91.85,91.86,91.86,332203.0,52.42966751918159,91.01,96.61,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-29,AX,92.61,94.86,92.13,94.64,94.64,495015.0,53.68525896414343,91.58,94.05,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-30,AX,96.36,99.53,95.79,98.99,98.99,591423.0,64.05588484335308,91.8,94.86,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,AXON,603.95,617.97,596.5,600.19,600.19,876193.0,71.68356716210586,544.5,603.12,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,AXON,597.26,608.38,584.29,591.02,591.02,709503.0,66.10790634543602,555.15,617.97,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-24,AXON,587.04,591.82,581.71,591.15,591.15,218874.0,64.43526563167637,561.9101,617.97,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-26,AXON,591.15,591.15,577.1254,583.84,583.84,328539.0,61.157473369970816,581.71,617.97,False,True,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,AXON,580.0,586.99,577.22,580.55,580.55,443500.0,59.235068345565935,577.1254,608.38,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,AXON,579.0,580.8899,571.137,572.11,572.11,430982.0,58.45959595959597,577.1254,591.82,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,AXON,572.94,574.19,567.82,567.93,567.93,469164.0,49.82696358712006,571.137,591.15,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,AXON,573.37,579.58,554.4001,563.45,563.45,517818.0,42.954472587367775,567.82,586.99,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,AXON,569.65,601.69,568.3611,591.16,591.16,778322.0,59.9027409372237,554.4001,580.8899,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,AXON,602.91,633.92,595.0001,626.65,626.65,1203537.0,73.58240927419357,554.4001,601.69,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,AXON,619.79,626.34,608.1127,620.91,620.91,778519.0,70.42620509957194,554.4001,633.92,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,AXON,630.6,640.72,609.14,612.98,612.98,591029.0,69.19419724491041,568.3611,633.92,False,True,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-09,AXON,617.72,636.01,615.0,631.69,631.69,615600.0,70.1811316301847,595.0001,640.72,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-12,AXON,631.0,633.27,617.58,631.73,631.73,479358.0,63.537984272419024,608.1127,640.72,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-13,AXON,635.0,649.89,623.34,641.51,641.51,784302.0,64.50842696629212,609.14,640.72,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-14,AXON,636.36,649.0,617.59,629.22,629.22,752833.0,63.12534359538211,615.0,649.89,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-15,AXON,636.01,642.18,627.77,637.19,637.19,455651.0,65.01043296817949,617.58,649.89,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-16,AXON,641.09,649.3,633.085,636.04,636.04,678617.0,67.73097826086955,617.59,649.89,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-20,AXON,625.97,635.9999,617.88,620.52,620.52,634775.0,62.5352819419181,617.59,649.3,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-21,AXON,619.25,624.69,595.54,610.25,610.25,670275.0,61.82562321716483,617.88,649.3,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-22,AXON,613.01,617.99,598.28,607.29,607.29,509764.0,62.29692576855787,595.54,649.3,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-23,AXON,608.8,622.3899,605.0,613.14,613.14,423226.0,65.39247878074468,595.54,635.9999,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,AXON,611.0,616.08,603.11,605.07,605.07,443124.0,54.90583339211401,595.54,624.69,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,AXON,604.0,614.21,596.0,610.22,610.22,333138.0,42.627658619761306,598.28,622.3899,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,AXON,610.65,612.125,549.09,549.86,549.86,1337396.0,28.605841613971705,596.0,622.3899,False,True,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-29,AXON,555.01,556.5,502.56,509.58,509.58,1539028.0,23.941532258064512,549.09,616.08,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-30,AXON,505.36,509.12,481.35,483.65,483.65,741246.0,14.001556268845434,502.56,614.21,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,AXP,378.33,382.42,377.08,380.85,380.85,2747356.0,67.78464254192411,372.77,384.34,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,AXP,380.545,384.55,380.1,382.19,382.19,1768412.0,63.90427215189873,372.77,382.42,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-24,AXP,382.2,384.73,380.735,383.11,383.11,817057.0,62.34007428807267,372.77,384.55,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-26,AXP,382.55,382.67,380.27,381.05,381.05,1114884.0,60.76025744167334,377.08,384.73,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,AXP,381.0,381.39,374.97,375.32,375.32,1736918.0,63.76108062473619,380.1,384.73,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,AXP,375.345,375.43,372.95,373.39,373.39,1319453.0,59.9412751677852,374.97,384.73,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,AXP,373.27,374.37,369.87,369.95,369.95,1469523.0,42.87886467308667,372.95,382.67,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,AXP,369.5001,372.87,367.25,372.73,372.73,2076209.0,31.53098420413133,369.87,381.39,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,AXP,372.25,383.7,372.25,379.8,379.8,2362228.0,46.33563462559747,367.25,375.43,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,AXP,380.51,386.26,376.205,383.56,383.56,2544278.0,51.195363438782906,367.25,383.7,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,AXP,384.0,384.99,376.52,378.22,378.22,2178848.0,47.18450923659028,367.25,386.26,False,True,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,AXP,378.86,385.13,376.51,382.98,382.98,2707728.0,58.27160493827161,372.25,386.26,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-09,AXP,383.435,384.89,373.8317,375.61,375.61,2767723.0,50.08682230368516,376.205,386.26,False,True,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-12,AXP,360.5,362.0378,355.5062,359.59,359.59,7015867.0,37.34669458570147,373.8317,385.13,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-13,AXP,360.0,360.29,355.95,358.0,358.0,3774972.0,32.17906722820152,355.5062,385.13,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-14,AXP,356.62,358.39,350.72,358.26,358.26,3583390.0,31.01697604315406,355.5062,384.89,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-15,AXP,359.4,361.1,355.73,357.37,357.37,2868315.0,29.571428571428555,350.72,362.0378,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-16,AXP,361.15,369.3999,359.895,364.79,364.79,3555056.0,38.10708016383851,350.72,361.1,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-20,AXP,356.0,361.16,351.35,352.19,352.19,3049634.0,34.627143426824404,350.72,369.3999,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-21,AXP,352.3,362.625,352.27,359.61,359.61,2780303.0,41.464321110009934,351.35,369.3999,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-22,AXP,362.98,370.1,362.73,368.02,368.02,2628537.0,48.87384759015054,351.35,369.3999,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-23,AXP,362.73,363.7514,358.245,361.69,361.69,2802003.0,43.81443298969071,351.35,370.1,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,AXP,362.25,364.87,360.6601,363.25,363.25,2131297.0,40.11704287591066,352.27,370.1,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,AXP,363.26,363.415,355.77,359.45,359.45,1916225.0,35.60940670884564,358.245,370.1,False,True,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,AXP,359.45,361.57,356.55,356.99,356.99,2386490.0,36.87724069724315,355.77,364.87,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-29,AXP,359.97,362.29,355.65,358.5,358.5,4217465.0,34.23493044822254,355.77,364.87,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-30,AXP,353.9,356.01,344.5,352.17,352.17,3836537.0,34.69973890339425,355.65,363.415,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,BA,215.59,217.15,214.22,216.84,216.84,5458894.0,66.68608037274316,205.82,215.975,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,BA,216.9,217.56,215.32,216.85,216.85,4496293.0,72.70707711837512,207.66,217.15,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-24,BA,217.02,219.27,216.19,218.16,218.16,2943466.0,75.33437013996888,209.265,217.56,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-26,BA,218.16,218.67,216.14,216.44,216.44,2801514.0,71.49187592319055,214.22,219.27,False,True,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,BA,215.9,218.14,215.1066,217.25,217.25,5291972.0,68.13077939233816,215.32,219.27,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,BA,219.14,221.88,218.4,218.5,218.5,5653521.0,85.3687085446742,215.1066,219.27,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,BA,218.93,219.315,216.14,217.12,217.12,5563028.0,86.27760252365934,215.1066,221.88,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,BA,218.15,227.77,215.24,227.77,227.77,11261006.0,89.77072310405646,215.1066,221.88,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,BA,228.79,230.9599,227.5,228.13,228.13,8278835.0,88.66818625854773,215.24,227.77,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,BA,229.225,231.64,228.6,229.84,229.84,6714333.0,88.88178913738022,215.24,230.9599,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,BA,232.15,233.57,227.3111,228.12,228.12,9693055.0,83.65293932725561,215.24,231.64,False,True,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,BA,231.79,233.11,225.1,227.38,227.38,7126824.0,82.71681691016474,227.3111,233.57,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
