Date,Ticker,Open,High,Low,Close,Adj Close,Volume,RSI,L3,H3,BullishEngulfing,BearishEngulfing,Strategy,Setup,EntryTrigger,Reason
2025-12-22,AAPL,272.86,273.88,270.505,270.97,270.97,36571827.0,17.726887192536083,266.95,276.16,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,APH,150.695,156.69,150.02,155.56,155.56,10563887.0,68.79194630872487,147.9,157.54,True,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,APH,157.88,167.04,157.45,166.25,166.25,18312515.0,74.42545668827347,147.9,157.54,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,APH,141.0,153.41,140.0,145.96,145.96,28052021.0,55.12876473155829,147.9,167.04,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,APLD,29.155,29.46,27.74,27.78,27.78,23209085.0,49.435854575846214,21.93,27.89,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,APLD,26.82,27.68,25.93,26.08,26.08,17906940.0,43.256578947368425,23.0,29.46,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-24,APLD,25.98,26.53,25.56,25.72,25.72,7859764.0,38.16593886462882,24.3285,29.46,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-26,APLD,25.75,25.76,23.96,24.05,24.05,15491940.0,35.36137198856677,25.56,29.46,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,APLD,23.575,24.97,23.42,24.81,24.81,16678600.0,35.01642036124794,23.96,27.68,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,APLD,25.88,26.37,24.07,24.08,24.08,25504896.0,32.21449038067948,23.42,26.53,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,APLD,24.305,25.94,24.24,24.52,24.52,29076417.0,35.98960588999567,23.42,26.37,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,APLD,25.31,28.44,24.65,28.11,28.11,36069540.0,44.990548204158785,23.42,26.37,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,APLD,29.125,30.68,28.56,30.2,30.2,34572604.0,54.563182527301095,24.07,28.44,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,APLD,29.83,30.6287,28.88,30.26,30.26,30638824.0,67.48318924111432,24.24,30.68,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,APLD,31.0,31.45,29.515,29.56,29.56,43957666.0,63.12931885488648,24.65,30.68,False,True,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,APLD,31.65,35.5,31.06,31.94,31.94,91307437.0,74.3627450980392,28.56,31.45,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-09,APLD,32.93,38.3168,31.82,37.68,37.68,86363448.0,78.42409240924093,28.88,35.5,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-12,APLD,36.655,39.505,35.94,38.21,38.21,50577943.0,74.87992315081652,29.515,38.3168,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-13,APLD,38.36,39.0,36.33,36.71,36.71,32424380.0,70.06741573033707,31.06,39.505,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-14,APLD,35.975,36.25,34.71,36.1,36.1,30396371.0,73.67674858223063,31.82,39.505,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-15,APLD,36.85,37.06,35.05,35.22,35.22,25988742.0,71.90959409594095,34.71,39.505,False,True,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-16,APLD,35.185,37.47,34.52,37.4,37.4,31828045.0,80.08111762054978,34.71,39.0,True,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-20,APLD,35.41,37.25,33.62,35.46,35.46,35188325.0,72.78562259306803,34.52,37.47,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-21,APLD,36.33,38.0,32.32,35.06,35.06,42153516.0,73.828125,33.62,37.47,False,True,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-22,APLD,35.45,36.14,33.88,34.74,34.74,29082839.0,72.29493891797557,32.32,38.0,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-23,APLD,34.3,39.0,33.2157,37.69,37.69,48149227.0,71.49910233393177,32.32,38.0,True,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,APLD,38.65,41.61,35.7159,36.18,36.18,48010797.0,63.77880184331797,32.32,39.0,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,APLD,36.76,42.1,36.49,41.35,41.35,47555739.0,70.68258112644536,33.2157,41.61,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,APLD,42.15,42.27,38.8507,40.23,40.23,24550426.0,69.59236136614028,33.2157,42.1,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,APP,731.97,738.01,722.0301,733.6,733.6,3192627.0,65.464313123561,656.87,732.0,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,APP,727.38,737.0,710.25,728.45,728.45,2229387.0,62.910267404693215,674.0001,738.01,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-24,APP,727.85,734.7699,721.55,727.5,727.5,947372.0,59.265852831468294,700.0037,738.01,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-26,APP,727.71,732.0,708.2,714.23,714.23,1766931.0,54.623905737874935,710.25,738.01,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,APP,705.025,705.39,682.0,698.82,698.82,3222396.0,51.78164084008496,708.2,737.0,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,APP,697.89,699.73,683.6164,693.71,693.71,2249106.0,43.11611954924058,682.0,734.7699,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,APP,693.71,698.7862,672.28,673.82,673.82,1930019.0,43.396395588630874,682.0,732.0,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,APP,683.37,683.5,610.58,618.32,618.32,5611203.0,31.375066072642156,672.28,705.39,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,APP,617.7,642.28,603.77,632.91,632.91,3846910.0,41.90186154242085,610.58,699.73,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,APP,629.94,632.04,595.51,617.24,617.24,4584362.0,38.14542701021223,603.77,698.7862,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,APP,618.0,643.5799,611.0001,632.92,632.92,2934676.0,41.3945551849841,595.51,683.5,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,APP,621.86,628.5,605.151,616.53,616.53,3029329.0,42.01039042821158,595.51,643.5799,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-09,APP,616.22,649.77,612.2871,647.72,647.72,3553741.0,40.59589565778333,595.51,643.5799,True,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-12,APP,638.63,663.88,624.7901,658.65,658.65,4375351.0,36.480427659941356,605.151,649.77,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-13,APP,655.11,679.69,642.8,668.63,668.63,3778645.0,35.858256061991185,605.151,663.88,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-14,APP,673.0,675.0,596.76,617.76,617.76,8443401.0,29.9059652180227,612.2871,679.69,False,True,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-15,APP,626.405,629.8,600.2,606.99,606.99,4156377.0,28.876424189307613,596.76,679.69,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-16,APP,615.265,615.265,559.82,568.76,568.76,8576847.0,26.55298023919279,596.76,679.69,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-20,APP,540.96,578.7618,532.21,565.52,565.52,9763645.0,27.637229902026547,559.82,675.0,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-21,APP,555.01,560.0,530.15,532.56,532.56,6676768.0,25.27539967473686,532.21,629.8,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-22,APP,538.93,539.86,514.35,521.94,521.94,5650560.0,26.015412797675424,530.15,615.265,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-23,APP,521.5,535.7,509.04,524.41,524.41,4835106.0,32.18635001327816,514.35,578.7618,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,APP,531.97,558.37,529.03,535.44,535.44,5656974.0,31.25793177710264,509.04,560.0,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,APP,546.82,556.43,536.3,543.56,543.56,4658230.0,35.40874524714826,509.04,558.37,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,APP,546.795,557.9699,537.68,542.561,542.561,3098699.0,31.00097140862661,509.04,558.37,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,ASTS,79.66,87.03,77.92,86.48,86.48,18741390.0,68.77299835046314,61.4,76.4422,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,ASTS,82.23,87.75,81.98,85.67,85.67,18077385.0,66.13827094711603,64.01,87.03,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-24,ASTS,89.95,92.95,77.65,78.05,78.05,26238161.0,53.777280358142136,67.32,87.75,False,True,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-26,ASTS,77.0,77.4,71.03,71.95,71.95,19573173.0,48.7092124230114,77.65,92.95,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,ASTS,70.64,74.89,69.69,71.47,71.47,14202035.0,48.350932081866766,71.03,92.95,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,ASTS,72.36,78.35,72.04,74.68,74.68,17385295.0,51.16810563737938,69.69,92.95,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,ASTS,75.005,75.5,71.61,72.63,72.63,10438024.0,45.6970509383378,69.69,78.35,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,ASTS,74.34,83.76,69.25,83.47,83.47,19106738.0,49.19739152244796,69.69,78.35,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,ASTS,82.03,92.45,80.88,90.92,90.92,20610014.0,58.98407884761182,69.25,83.76,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,ASTS,90.9,97.94,90.19,97.49,97.49,18215472.0,69.31788596719603,69.25,92.45,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,ASTS,91.05,95.3399,83.91,85.73,85.73,24433802.0,59.861395137468755,69.25,97.94,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,ASTS,88.625,93.99,86.8501,90.56,90.56,14773593.0,66.62033819782256,80.88,97.94,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-09,ASTS,90.3,101.675,90.15,97.67,97.67,24430345.0,67.75565003356455,83.91,97.94,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-12,ASTS,95.44,101.29,93.51,98.39,98.39,13268949.0,64.06035665294924,83.91,101.675,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-13,ASTS,96.74,98.28,91.63,92.72,92.72,11662554.0,54.14783302313214,86.8501,101.675,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-14,ASTS,91.335,95.45,88.75,95.22,95.22,11702605.0,56.20855545442724,90.15,101.675,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-15,ASTS,94.61,104.8,92.05,101.25,101.25,17604547.0,65.40095592140202,88.75,101.29,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-16,ASTS,107.26,120.8,106.3,115.77,115.77,33680239.0,76.16431812753761,88.75,104.8,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-20,ASTS,113.1,119.89,111.03,112.44,112.44,18437737.0,73.6574662201178,88.75,120.8,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-21,ASTS,116.6,120.93,96.93,103.5,103.5,25915520.0,65.60875216637783,92.05,120.8,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-22,ASTS,109.68,120.09,105.8,116.37,116.37,19503080.0,71.2041884816754,96.93,120.93,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-23,ASTS,115.53,119.0,111.25,113.57,113.57,11544699.0,65.8254468980021,96.93,120.93,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,ASTS,112.55,113.0,103.75,104.78,104.78,11810391.0,57.185815014516805,96.93,120.93,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,ASTS,106.28,112.23,103.27,111.34,111.34,10650727.0,57.1813750907394,103.75,120.09,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,ASTS,113.525,124.32,111.6,121.23,121.23,11585090.0,68.77115059221659,103.27,119.0,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,AVB,178.39,183.15,178.37,182.52,182.52,1200672.0,53.468780971258674,177.01,182.94,True,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,AVB,181.61,182.95,179.81,181.64,181.64,722340.0,50.29041626331069,178.37,183.15,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-24,AVB,181.75,183.53,181.73,183.07,183.07,241887.0,59.12956478239119,178.37,183.15,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-26,AVB,183.005,183.5915,181.9501,183.21,183.21,353707.0,63.85477843032562,178.37,183.53,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,AVB,184.03,184.115,182.82,183.9,183.9,587420.0,66.54392425039444,179.81,183.5915,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,AVB,185.56,185.64,183.7123,185.0,185.0,623817.0,76.90156599552566,181.73,184.115,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,AVB,183.085,183.37,181.0,181.31,181.31,729052.0,62.057253760310495,181.9501,185.64,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,AVB,180.57,181.72,178.5901,180.48,180.48,980087.0,60.41568256967403,181.0,185.64,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,AVB,179.12,180.99,178.99,180.28,180.28,1759219.0,58.2278481012658,178.5901,185.64,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,AVB,179.265,184.21,179.265,183.74,183.74,738605.0,62.873215058416285,178.5901,183.37,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,AVB,184.89,186.77,179.37,179.5,179.5,1279689.0,54.83018867924528,178.5901,184.21,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,AVB,179.24,185.38,178.52,184.08,184.08,758040.0,55.26905829596414,178.99,186.77,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-09,AVB,183.92,184.3,178.01,179.37,179.37,1145583.0,47.04198473282446,178.52,186.77,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-12,AVB,178.945,179.8,177.95,178.39,178.39,1086906.0,48.7796833773087,178.01,186.77,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-13,AVB,178.24,179.655,175.0,178.81,178.81,932785.0,43.21755027422304,177.95,185.38,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-14,AVB,178.79,182.54,178.29,180.16,180.16,1094313.0,47.34004313443568,175.0,184.3,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-15,AVB,180.22,181.94,179.82,180.8,180.8,898566.0,45.80096189419169,175.0,182.54,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-16,AVB,180.015,183.0,178.16,182.42,182.42,1642489.0,48.61452122062431,175.0,182.54,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-20,AVB,179.92,180.605,176.63,178.26,178.26,1143164.0,41.18198874296434,178.16,183.0,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-21,AVB,179.095,179.58,177.18,178.96,178.96,931428.0,40.436985433818904,176.63,183.0,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-22,AVB,178.35,179.41,174.47,175.76,175.76,2148813.0,41.074300418140886,176.63,183.0,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-23,AVB,175.515,178.83,175.08,178.77,178.77,1198849.0,47.43011722272321,174.47,180.605,True,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,AVB,180.0,180.0,177.06,177.77,177.77,1047438.0,46.31640739653657,174.47,179.58,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,AVB,177.3,179.02,175.95,176.03,176.03,1168780.0,38.083462132921206,174.47,180.0,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,AVB,176.315,176.72,172.07,172.97,172.97,730866.0,39.52518447224898,175.08,180.0,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,AVGO,346.03,346.24,337.22,341.45,341.45,28739578.0,35.53504470723969,321.42,346.61,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,AVGO,340.81,350.11,338.54,349.32,349.32,28232577.0,39.254069647640634,323.63,346.24,True,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-24,AVGO,350.685,352.86,347.14,350.22,350.22,11424403.0,39.45368658862193,332.5775,350.11,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-26,AVGO,351.06,353.25,347.75,352.13,352.13,15028133.0,36.268645960942564,337.22,352.86,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,AVGO,348.72,350.33,344.69,349.39,349.39,21946856.0,30.21048603138155,338.54,353.25,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,AVGO,349.97,352.68,349.3,349.85,349.85,16633607.0,27.588945362134723,344.69,353.25,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,AVGO,349.73,349.88,345.42,346.1,346.1,15346052.0,22.81486299699165,344.69,353.25,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,AVGO,352.775,360.66,345.56,347.62,347.62,25398633.0,25.086930709863466,344.69,352.68,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,AVGO,354.74,355.03,336.5,343.42,343.42,31136049.0,39.090788952028554,345.42,360.66,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,AVGO,343.6,349.05,338.0,343.77,343.77,27135526.0,53.54203935599283,336.5,360.66,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,AVGO,341.7,349.7,335.88,343.5,343.5,20249259.0,52.01170446232624,336.5,360.66,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,AVGO,342.78,343.68,330.5,332.48,332.48,24385175.0,56.40618802062678,335.88,355.03,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-09,AVGO,337.92,347.39,333.5,344.97,344.97,22482508.0,62.777307366638475,330.5,349.7,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-12,AVGO,340.95,353.9,340.95,352.21,352.21,20949634.0,60.61637699337035,330.5,349.7,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-13,AVGO,352.88,359.49,350.91,354.61,354.61,18307969.0,61.51960784313729,330.5,353.9,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-14,AVGO,348.97,350.69,334.4201,339.89,339.89,30094734.0,42.62935751133343,333.5,359.49,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-15,AVGO,349.12,349.68,341.67,343.02,343.02,22218787.0,44.56193353474317,334.4201,359.49,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-16,AVGO,346.265,354.51,344.05,351.71,351.71,31291206.0,49.712249931488074,334.4201,359.49,False,False,bear_flag_short,Bear Flag Short,< signal candle low,Finviz bear flag pattern; filtered by top dollar volume; GPT to set stop/target
